Период;Подразделение;Группа;СтатьяPL;Тип;Авто;СуммаPL;СуммаАДР;Разница;Δ_%;Статус
2025-12;Глобино-2;Себестоимость проданой продукции (переменные производственные затраты);Разрешительная документация;Расход;;0.00;0.00;0.00;0.00;OK
2025-12;Глобино-2;Себестоимость проданой продукции (переменные производственные затраты);Представительские затраты;Расход;;0.00;0.00;0.00;0.00;OK
2025-12;Глобино-2;Дополнительные  расходы;Расход от ивест. Деятельности (ОС);Расход;;0.00;0.00;0.00;0.00;OK
2025-12;Глобино-2;Общепроизводственные затраты;Благоустройство офиса;Расход;;0.00;0.00;0.00;0.00;OK
2025-12;Глобино-2;Общепроизводственные затраты;Хозтовары и материалы;Расход;;4509.93;0.00;4509.93;100.00;DATA_GAP
2025-12;Глобино-2;Общепроизводственные затраты;ИТ расходы;Расход;;600.00;600.00;0.00;0.00;OK
2025-12;Глобино-2;Общепроизводственные затраты;Питьевая вода;Расход;;0.00;0.00;0.00;0.00;OK
2025-12;Глобино-2;Общепроизводственные затраты;Охрана офиса и пожарная сигнализация;Расход;;0.00;0.00;0.00;0.00;OK
2025-12;Глобино-2;Общепроизводственные затраты;Курьерские и почтовые;Расход;;1984.20;2105.32;-121.12;-5.75;DATA_GAP
2025-12;Глобино-2;Общепроизводственные затраты;Канцтовары;Расход;;5624.88;0.00;5624.88;100.00;DATA_GAP
2025-12;Глобино-2;Маркетинговые затраты;Реклама;Расход;;0.00;1556.66;-1556.66;-100.00;DATA_GAP
2025-12;Глобино-2;Маркетинговые затраты;Прочие маркетинговые затраты;Расход;;0.00;0.00;0.00;0.00;OK
2025-12;Глобино-2;Административные затраты;ЗП управленческого персонала;Расход;;171660.00;200000.00;-28340.00;-14.17;DATA_GAP
2025-12;Глобино-2;Административные затраты;Начисления на управленчискую зарплату;Расход;;10560.00;18260.00;-7700.00;-42.17;DATA_GAP
2025-12;Глобино-2;Административные затраты;Удержание с зарплаты управленческого персонала;Расход;;11040.00;19665.00;-8625.00;-43.86;DATA_GAP
2025-12;Глобино-2;Административные затраты;ЗП РМ;Расход;;73775.00;0.00;73775.00;100.00;DATA_GAP
2025-12;Глобино-2;Административные затраты;Удержание с зарплаты РМ;Расход;;8625.00;0.00;8625.00;100.00;DATA_GAP
